"Step","participant_id: 661_test_30 - val/rmse","participant_id: 661_test_30 - val/rmse__MIN","participant_id: 661_test_30 - val/rmse__MAX"
"5283","0.0458274707198143","0.0458274707198143","0.0458274707198143"
"5340","0.044950466603040695","0.044950466603040695","0.044950466603040695"
"5398","0.04428006708621979","0.04428006708621979","0.04428006708621979"
"5455","0.047496575862169266","0.047496575862169266","0.047496575862169266"
"5513","0.044272709637880325","0.044272709637880325","0.044272709637880325"
"5570","0.04692353680729866","0.04692353680729866","0.04692353680729866"
"5628","0.045567210763692856","0.045567210763692856","0.045567210763692856"
"5685","0.045447126030921936","0.045447126030921936","0.045447126030921936"
"5743","0.045449867844581604","0.045449867844581604","0.045449867844581604"
"5800","0.04838060215115547","0.04838060215115547","0.04838060215115547"
"5857","0.0511607825756073","0.0511607825756073","0.0511607825756073"
"5915","0.044452592730522156","0.044452592730522156","0.044452592730522156"
"5972","0.05009770393371582","0.05009770393371582","0.05009770393371582"
"6030","0.05090997740626335","0.05090997740626335","0.05090997740626335"
"6087","0.04798721894621849","0.04798721894621849","0.04798721894621849"
"6145","0.044763173907995224","0.044763173907995224","0.044763173907995224"
"6202","0.05035480111837387","0.05035480111837387","0.05035480111837387"
"6259","0.05116214230656624","0.05116214230656624","0.05116214230656624"
"6317","0.0523383729159832","0.0523383729159832","0.0523383729159832"
"6374","0.05193004757165909","0.05193004757165909","0.05193004757165909"
"6432","0.04888591170310974","0.04888591170310974","0.04888591170310974"
"6489","0.04920833185315132","0.04920833185315132","0.04920833185315132"
"6547","0.048899758607149124","0.048899758607149124","0.048899758607149124"
"6604","0.0515422448515892","0.0515422448515892","0.0515422448515892"
"6662","0.05126124247908592","0.05126124247908592","0.05126124247908592"
"6719","0.05291727930307388","0.05291727930307388","0.05291727930307388"
"6776","0.053211960941553116","0.053211960941553116","0.053211960941553116"
"6834","0.052740439772605896","0.052740439772605896","0.052740439772605896"
"6891","0.05245791748166084","0.05245791748166084","0.05245791748166084"
"6949","0.04945186525583267","0.04945186525583267","0.04945186525583267"
"7006","0.052972860634326935","0.052972860634326935","0.052972860634326935"
"7064","0.05062681809067726","0.05062681809067726","0.05062681809067726"
"7121","0.050878822803497314","0.050878822803497314","0.050878822803497314"
"7179","0.05402443930506706","0.05402443930506706","0.05402443930506706"
"7236","0.054503075778484344","0.054503075778484344","0.054503075778484344"
"7293","0.05458604916930199","0.05458604916930199","0.05458604916930199"
"7351","0.052712105214595795","0.052712105214595795","0.052712105214595795"
"7408","0.05476784706115723","0.05476784706115723","0.05476784706115723"
"7466","0.05372852087020874","0.05372852087020874","0.05372852087020874"
"7523","0.055897459387779236","0.055897459387779236","0.055897459387779236"
"7581","0.055661533027887344","0.055661533027887344","0.055661533027887344"
"7638","0.05458729341626167","0.05458729341626167","0.05458729341626167"
"7695","0.051684290170669556","0.051684290170669556","0.051684290170669556"
"7753","0.055429548025131226","0.055429548025131226","0.055429548025131226"
"7810","0.04981604591012001","0.04981604591012001","0.04981604591012001"
"7868","0.050419826060533524","0.050419826060533524","0.050419826060533524"
"7925","0.052709925919771194","0.052709925919771194","0.052709925919771194"
"7983","0.05007130280137062","0.05007130280137062","0.05007130280137062"
"8040","0.05102543160319328","0.05102543160319328","0.05102543160319328"
"8098","0.05140461027622223","0.05140461027622223","0.05140461027622223"
"8155","0.05141771212220192","0.05141771212220192","0.05141771212220192"
"8212","0.04997646063566208","0.04997646063566208","0.04997646063566208"
"8270","0.048892535269260406","0.048892535269260406","0.048892535269260406"
"8327","0.05165783688426018","0.05165783688426018","0.05165783688426018"
"8385","0.049130380153656006","0.049130380153656006","0.049130380153656006"
"8442","0.04503412917256355","0.04503412917256355","0.04503412917256355"
"8500","0.04776308313012123","0.04776308313012123","0.04776308313012123"
"8557","0.04930361360311508","0.04930361360311508","0.04930361360311508"
"8615","0.04988721013069153","0.04988721013069153","0.04988721013069153"
"8672","0.0467723049223423","0.0467723049223423","0.0467723049223423"
"8729","0.04944438487291336","0.04944438487291336","0.04944438487291336"
"8787","0.045973170548677444","0.045973170548677444","0.045973170548677444"
"8844","0.047436896711587906","0.047436896711587906","0.047436896711587906"
"8902","0.04791202023625374","0.04791202023625374","0.04791202023625374"
"8959","0.04745391756296158","0.04745391756296158","0.04745391756296158"
"9017","0.047509901225566864","0.047509901225566864","0.047509901225566864"
"9074","0.049180611968040466","0.049180611968040466","0.049180611968040466"
"9131","0.04863022267818451","0.04863022267818451","0.04863022267818451"
"9189","0.04470566660165787","0.04470566660165787","0.04470566660165787"
"9246","0.04304486885666847","0.04304486885666847","0.04304486885666847"
"9304","0.046678394079208374","0.046678394079208374","0.046678394079208374"
"9361","0.04520387202501297","0.04520387202501297","0.04520387202501297"
"9419","0.045080285519361496","0.045080285519361496","0.045080285519361496"
"9476","0.04972612485289574","0.04972612485289574","0.04972612485289574"
"9534","0.04338235408067703","0.04338235408067703","0.04338235408067703"
"9591","0.04345070943236351","0.04345070943236351","0.04345070943236351"
"9648","0.04371440410614014","0.04371440410614014","0.04371440410614014"
"9706","0.041489072144031525","0.041489072144031525","0.041489072144031525"
"9763","0.044468753039836884","0.044468753039836884","0.044468753039836884"
"9821","0.04426804929971695","0.04426804929971695","0.04426804929971695"
"9878","0.04808222874999046","0.04808222874999046","0.04808222874999046"
"9936","0.038802556693553925","0.038802556693553925","0.038802556693553925"
"9993","0.04295027628540993","0.04295027628540993","0.04295027628540993"
"10051","0.04438644275069237","0.04438644275069237","0.04438644275069237"
"10108","0.039313267916440964","0.039313267916440964","0.039313267916440964"
"10165","0.04086512327194214","0.04086512327194214","0.04086512327194214"
"10223","0.04510919749736786","0.04510919749736786","0.04510919749736786"
"10280","0.043457455933094025","0.043457455933094025","0.043457455933094025"
"10338","0.04089869186282158","0.04089869186282158","0.04089869186282158"
"10395","0.04129438474774361","0.04129438474774361","0.04129438474774361"
"10453","0.04459448903799057","0.04459448903799057","0.04459448903799057"
"10510","0.04790891706943512","0.04790891706943512","0.04790891706943512"
"10567","0.04956536740064621","0.04956536740064621","0.04956536740064621"
"10625","0.045451417565345764","0.045451417565345764","0.045451417565345764"
"10682","0.04776540771126747","0.04776540771126747","0.04776540771126747"
"10740","0.04681568220257759","0.04681568220257759","0.04681568220257759"
"10797","0.047981247305870056","0.047981247305870056","0.047981247305870056"
"10855","0.04426015540957451","0.04426015540957451","0.04426015540957451"
"10912","0.04108686000108719","0.04108686000108719","0.04108686000108719"
"10970","0.044829316437244415","0.044829316437244415","0.044829316437244415"
"11027","0.045702025294303894","0.045702025294303894","0.045702025294303894"
"11084","0.04427843913435936","0.04427843913435936","0.04427843913435936"
"11142","0.04474383220076561","0.04474383220076561","0.04474383220076561"
"11199","0.04634289816021919","0.04634289816021919","0.04634289816021919"
"11257","0.04524962976574898","0.04524962976574898","0.04524962976574898"
"11314","0.04726330563426018","0.04726330563426018","0.04726330563426018"
"11372","0.04585558921098709","0.04585558921098709","0.04585558921098709"
"11429","0.04773956909775734","0.04773956909775734","0.04773956909775734"
"11487","0.048765480518341064","0.048765480518341064","0.048765480518341064"
