"Step","participant_id: 661_test_30 - val/val_mse","participant_id: 661_test_30 - val/val_mse__MIN","participant_id: 661_test_30 - val/val_mse__MAX"
"8270","0.002417998854070902","0.002379454206675291","0.0024565435014665127"
"8327","0.0023838086053729057","0.0022970708087086678","0.0024705464020371437"
"8385","0.0023858313215896487","0.0022698966786265373","0.00250176596455276"
"8442","0.002456040005199611","0.0024278920609503984","0.002484187949448824"
"8500","0.0023855454055592418","0.0023445156402885914","0.002426575170829892"
"8557","0.002457035589031875","0.0024421499110758305","0.00247192126698792"
"8615","0.002376346499659121","0.0023468697909265757","0.0024058232083916664"
"8672","0.0024312020977959037","0.002390076871961355","0.002472327323630452"
"8729","0.0024518477730453014","0.0024429995100945234","0.0024606960359960794"
"8787","0.0024298925418406725","0.0024176305159926414","0.0024421545676887035"
"8844","0.0024324998958036304","0.0023807529360055923","0.0024842468556016684"
"8902","0.002407918800599873","0.002352063311263919","0.0024637742899358273"
"8959","0.0023357714526355267","0.002229871693998575","0.002441671211272478"
"9017","0.0024622887140139937","0.0023234065156430006","0.002601170912384987"
"9074","0.002379448967985809","0.002370612695813179","0.0023882852401584387"
"9131","0.0024418284883722663","0.0023879637010395527","0.00249569327570498"
"9189","0.002371242851950228","0.0023475238122045994","0.002394961891695857"
"9246","0.002357876510359347","0.0023253443650901318","0.002390408655628562"
"9304","0.0023259955924004316","0.0023009642027318478","0.0023510269820690155"
"9361","0.0023242870811372995","0.0022802643943578005","0.0023683097679167986"
"9419","0.0023360681952908635","0.0022472285199910402","0.002424907870590687"
"9476","0.0023414258612319827","0.002335804281756282","0.0023470474407076836"
"9534","0.002321524079889059","0.0023123500868678093","0.002330698072910309"
"9591","0.0023820921778678894","0.002336798934265971","0.0024273854214698076"
"9648","0.0023267908254638314","0.0023123661521822214","0.0023412154987454414"
"9706","0.002349330927245319","0.002315220655873418","0.00238344119861722"
"9763","0.0023512928746640682","0.002282872563228011","0.0024197131861001253"
"9821","0.0023708477383479476","0.002331472933292389","0.0024102225434035063"
"9878","0.0023718613665550947","0.0023410427384078503","0.002402679994702339"
"9936","0.0023116059601306915","0.0022648596204817295","0.0023583522997796535"
"9993","0.0022934895241633058","0.0022819058503955603","0.0023050731979310513"
"10051","0.002308046678081155","0.0022548106499016285","0.002361282706260681"
"10108","0.002331855590455234","0.002250103512778878","0.00241360766813159"
"10165","0.0023581759305670857","0.0022346803452819586","0.002481671515852213"
"10223","0.002299147774465382","0.0022716368548572063","0.002326658694073558"
"10280","0.0023273066617548466","0.0023140234407037497","0.0023405898828059435"
"10338","0.0023285163333639503","0.0022863484919071198","0.0023706841748207808"
"10395","0.002316576545126736","0.0022957543842494488","0.0023373987060040236"
"10453","0.0023738157469779253","0.002297209110110998","0.0024504223838448524"
"10510","0.002320285653695464","0.0022502923384308815","0.0023902789689600468"
"10567","0.002350398921407759","0.0022782532032579184","0.0024225446395576"
"10625","0.0023239674046635628","0.002273623598739505","0.0023743112105876207"
"10682","0.0023402576334774494","0.0023131694179028273","0.0023673458490520716"
"10740","0.0024356062058359385","0.0022811065427958965","0.0025901058688759804"
"10797","0.002278078463859856","0.0022662344854325056","0.0022899224422872066"
"10855","0.002325685927644372","0.002276612911373377","0.002374758943915367"
"10912","0.002334373304620385","0.0023277620784938335","0.002340984530746937"
"10970","0.0023419748758897185","0.002341166604310274","0.002342783147469163"
"11027","0.0024202679051086307","0.0024146486539393663","0.002425887156277895"
"11084","0.0024830809561535716","0.0024348904844373465","0.0025312714278697968"
"11142","0.0027503378223627806","0.0026632493827492","0.0028374262619763613"
"11199","0.0027130143716931343","0.0027130143716931343","0.0027130143716931343"
"11257","0.002595947589725256","0.002595947589725256","0.002595947589725256"
"11314","0.0028735571540892124","0.0028735571540892124","0.0028735571540892124"
