"Step","participant_id: 661_test_30 - val/val_mse","participant_id: 661_test_30 - val/val_mse__MIN","participant_id: 661_test_30 - val/val_mse__MAX"
"3387","0.003958850167691708","0.003958850167691708","0.003958850167691708"
"3445","0.004197859670966864","0.004197859670966864","0.004197859670966864"
"3502","0.004071564879268408","0.004071564879268408","0.004071564879268408"
"3560","0.004274291917681694","0.004274291917681694","0.004274291917681694"
"3617","0.004063066560775042","0.004063066560775042","0.004063066560775042"
"3675","0.004055369645357132","0.004055369645357132","0.004055369645357132"
"3732","0.0041389367543160915","0.0041389367543160915","0.0041389367543160915"
"3790","0.0038625572342425585","0.0038625572342425585","0.0038625572342425585"
"3847","0.0039903935976326466","0.0039903935976326466","0.0039903935976326466"
"3904","0.0038696699775755405","0.0038696699775755405","0.0038696699775755405"
"3962","0.004144847858697176","0.004144847858697176","0.004144847858697176"
"4019","0.003958852030336857","0.003958852030336857","0.003958852030336857"
"4077","0.003903421573340893","0.003903421573340893","0.003903421573340893"
"4134","0.003979734145104885","0.003979734145104885","0.003979734145104885"
"4192","0.003729088231921196","0.003729088231921196","0.003729088231921196"
"4249","0.0038509194273501635","0.0038509194273501635","0.0038509194273501635"
"4307","0.003594024805352092","0.003594024805352092","0.003594024805352092"
"4364","0.003829818917438388","0.003829818917438388","0.003829818917438388"
"4421","0.003988399636000395","0.003988399636000395","0.003988399636000395"
"4479","0.0035926925484091043","0.0035926925484091043","0.0035926925484091043"
"4536","0.0037125146482139826","0.0037125146482139826","0.0037125146482139826"
"4594","0.003562050871551037","0.003562050871551037","0.003562050871551037"
"4651","0.003756793914362788","0.003756793914362788","0.003756793914362788"
"4709","0.0035812926944345236","0.0035812926944345236","0.0035812926944345236"
"4766","0.0035343989729881287","0.0035343989729881287","0.0035343989729881287"
"4823","0.003587717190384865","0.003587717190384865","0.003587717190384865"
"4881","0.003717960324138403","0.003717960324138403","0.003717960324138403"
"4938","0.003857699455693364","0.003857699455693364","0.003857699455693364"
"4996","0.0037996189203113317","0.0037996189203113317","0.0037996189203113317"
"5053","0.003660852089524269","0.003660852089524269","0.003660852089524269"
"5111","0.003794016083702445","0.003794016083702445","0.003794016083702445"
"5168","0.0037103863433003426","0.0037103863433003426","0.0037103863433003426"
"5226","0.0037302530836313963","0.0037302530836313963","0.0037302530836313963"
"5283","0.0040084016509354115","0.0040084016509354115","0.0040084016509354115"
"5340","0.003934837412089109","0.003934837412089109","0.003934837412089109"
"5398","0.003864447819069028","0.003864447819069028","0.003864447819069028"
"5455","0.004187549464404583","0.004187549464404583","0.004187549464404583"
"5513","0.0038276752457022667","0.0038276752457022667","0.0038276752457022667"
"5570","0.004059527534991503","0.004059527534991503","0.004059527534991503"
"5628","0.003944417927414179","0.003944417927414179","0.003944417927414179"
"5685","0.0039330716244876385","0.0039330716244876385","0.0039330716244876385"
"5743","0.0038965027779340744","0.0038965027779340744","0.0038965027779340744"
"5800","0.0042177289724349976","0.0042177289724349976","0.0042177289724349976"
"5857","0.004535309970378876","0.004535309970378876","0.004535309970378876"
"5915","0.0038462604861706495","0.0038462604861706495","0.0038462604861706495"
"5972","0.004423275589942932","0.004423275589942932","0.004423275589942932"
"6030","0.004530671052634716","0.004530671052634716","0.004530671052634716"
"6087","0.004165609832853079","0.004165609832853079","0.004165609832853079"
"6145","0.0038216249085962772","0.0038216249085962772","0.0038216249085962772"
"6202","0.004360913764685392","0.004360913764685392","0.004360913764685392"
"6259","0.004465158563107252","0.004465158563107252","0.004465158563107252"
"6317","0.004626861307770014","0.004626861307770014","0.004626861307770014"
"6374","0.004571282304823399","0.004571282304823399","0.004571282304823399"
"6432","0.004236000124365091","0.004236000124365091","0.004236000124365091"
"6489","0.004280121065676212","0.004280121065676212","0.004280121065676212"
"6547","0.004249561578035355","0.004249561578035355","0.004249561578035355"
"6604","0.0045161377638578415","0.0045161377638578415","0.0045161377638578415"
"6662","0.004472528584301472","0.004472528584301472","0.004472528584301472"
"6719","0.004619757179170847","0.004619757179170847","0.004619757179170847"
"6776","0.004659345373511314","0.004659345373511314","0.004659345373511314"
"6834","0.00460020313039422","0.00460020313039422","0.00460020313039422"
"6891","0.004603274632245302","0.004603274632245302","0.004603274632245302"
"6949","0.004272060934454203","0.004272060934454203","0.004272060934454203"
"7006","0.004649871028959751","0.004649871028959751","0.004649871028959751"
"7064","0.004384772852063179","0.004384772852063179","0.004384772852063179"
"7121","0.004416024312376976","0.004416024312376976","0.004416024312376976"
"7179","0.004694364499300718","0.004694364499300718","0.004694364499300718"
"7236","0.0047628143802285194","0.0047628143802285194","0.0047628143802285194"
"7293","0.004797362722456455","0.004797362722456455","0.004797362722456455"
"7351","0.004561882000416517","0.004561882000416517","0.004561882000416517"
"7408","0.004798625595867634","0.004798625595867634","0.004798625595867634"
"7466","0.004701074678450823","0.004701074678450823","0.004701074678450823"
"7523","0.004972172901034355","0.004972172901034355","0.004972172901034355"
"7581","0.004938499536365271","0.004938499536365271","0.004938499536365271"
"7638","0.004772113170474768","0.004772113170474768","0.004772113170474768"
"7695","0.004418222699314356","0.004418222699314356","0.004418222699314356"
"7753","0.004886517766863108","0.004886517766863108","0.004886517766863108"
"7810","0.004226977936923504","0.004226977936923504","0.004226977936923504"
"7868","0.004341560415923595","0.004341560415923595","0.004341560415923595"
"7925","0.004556969273835421","0.004556969273835421","0.004556969273835421"
"7983","0.004277512431144714","0.004277512431144714","0.004277512431144714"
"8040","0.004381405655294657","0.004381405655294657","0.004381405655294657"
"8098","0.004424672108143568","0.004424672108143568","0.004424672108143568"
"8155","0.00440687732771039","0.00440687732771039","0.00440687732771039"
"8212","0.004278664011508226","0.004278664011508226","0.004278664011508226"
"8270","0.004135089926421642","0.004135089926421642","0.004135089926421642"
"8327","0.004455952439457178","0.004455952439457178","0.004455952439457178"
"8385","0.004167228005826473","0.004167228005826473","0.004167228005826473"
"8442","0.0037197675555944443","0.0037197675555944443","0.0037197675555944443"
"8500","0.00402158685028553","0.00402158685028553","0.00402158685028553"
"8557","0.004196342080831528","0.004196342080831528","0.004196342080831528"
"8615","0.0042340680956840515","0.0042340680956840515","0.0042340680956840515"
"8672","0.003920353017747402","0.003920353017747402","0.003920353017747402"
"8729","0.004169023595750332","0.004169023595750332","0.004169023595750332"
"8787","0.003853995818644762","0.003853995818644762","0.003853995818644762"
"8844","0.004009169526398182","0.004009169526398182","0.004009169526398182"
"8902","0.00404768344014883","0.00404768344014883","0.00404768344014883"
"8959","0.003971440717577934","0.003971440717577934","0.003971440717577934"
"9017","0.003965562209486961","0.003965562209486961","0.003965562209486961"
"9074","0.00420063640922308","0.00420063640922308","0.00420063640922308"
"9131","0.004061342217028141","0.004061342217028141","0.004061342217028141"
"9189","0.0037070002872496843","0.0037070002872496843","0.0037070002872496843"
"9246","0.0036067136097699404","0.0036067136097699404","0.0036067136097699404"
"9304","0.0039055058732628822","0.0039055058732628822","0.0039055058732628822"
"9361","0.003778061829507351","0.003778061829507351","0.003778061829507351"
"9419","0.003791693365201354","0.003791693365201354","0.003791693365201354"
"9476","0.004190260078758001","0.004190260078758001","0.004190260078758001"
"9534","0.003647384699434042","0.003647384699434042","0.003647384699434042"
"9591","0.003608480328693986","0.003608480328693986","0.003608480328693986"
"9648","0.0037440238520503044","0.0037440238520503044","0.0037440238520503044"
"9706","0.0034353986848145723","0.0034353986848145723","0.0034353986848145723"
"9763","0.0037602372467517853","0.0037602372467517853","0.0037602372467517853"
"9821","0.0036465267185121775","0.0036465267185121775","0.0036465267185121775"
"9878","0.004073668271303177","0.004073668271303177","0.004073668271303177"
"9936","0.0032109543681144714","0.0032109543681144714","0.0032109543681144714"
"9993","0.0035929421428591013","0.0035929421428591013","0.0035929421428591013"
"10051","0.003735531587153673","0.003735531587153673","0.003735531587153673"
"10108","0.0032509013544768095","0.0032509013544768095","0.0032509013544768095"
"10165","0.003421432338654995","0.003421432338654995","0.003421432338654995"
"10223","0.003772793570533395","0.003772793570533395","0.003772793570533395"
"10280","0.003631539875641465","0.003631539875641465","0.003631539875641465"
"10338","0.0034167806152254343","0.0034167806152254343","0.0034167806152254343"
"10395","0.003420233028009534","0.003420233028009534","0.003420233028009534"
"10453","0.003756619058549404","0.003756619058549404","0.003756619058549404"
"10510","0.0040517826564610004","0.0040517826564610004","0.0040517826564610004"
"10567","0.0042237164452672005","0.0042237164452672005","0.0042237164452672005"
"10625","0.0037997784093022346","0.0037997784093022346","0.0037997784093022346"
"10682","0.004053153097629547","0.004053153097629547","0.004053153097629547"
"10740","0.003916507121175528","0.003916507121175528","0.003916507121175528"
"10797","0.004108250606805086","0.004108250606805086","0.004108250606805086"
"10855","0.0036991345696151257","0.0036991345696151257","0.0036991345696151257"
"10912","0.0033903438597917557","0.0033903438597917557","0.0033903438597917557"
"10970","0.003778572892770171","0.003778572892770171","0.003778572892770171"
"11027","0.0038319029845297337","0.0038319029845297337","0.0038319029845297337"
"11084","0.0037141493521630764","0.0037141493521630764","0.0037141493521630764"
"11142","0.0036954833194613457","0.0036954833194613457","0.0036954833194613457"
"11199","0.0038708876818418503","0.0038708876818418503","0.0038708876818418503"
"11257","0.003792316885665059","0.003792316885665059","0.003792316885665059"
"11314","0.004009498283267021","0.004009498283267021","0.004009498283267021"
"11372","0.0038447980768978596","0.0038447980768978596","0.0038447980768978596"
"11429","0.004077627323567867","0.004077627323567867","0.004077627323567867"
"11487","0.004207366146147251","0.004207366146147251","0.004207366146147251"
