year,month,day,hour,consumption,generation,dayOfWeek,dayOfYear,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,prev_consumption,consumption_change
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.19041333288026108,-1.0,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.43536789057251823,-0.040062417374377546
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.3257522093822618,-1.0,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.19041333288026108,-0.2989308266743525
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.01738230350808878,-0.9989165330288134,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.3257522093822618,0.0031048551393807466
-1.0,0.2727272727272727,0.3999999999999999,1.0,0.14868796282016739,-0.9987810996574151,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.01738230350808878,-0.09375950806283671
-1.0,0.2727272727272727,0.3999999999999999,1.0,0.0258538893230833,-0.9991566194599286,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,0.14868796282016739,-0.29041871951859566
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.10925757959918747,-0.9998584105662653,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,0.0258538893230833,-0.29877602873903664
-1.0,0.2727272727272727,0.3999999999999999,1.0,0.048448270003371485,-0.9704939932221753,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.10925757959918747,-0.09945322522387864
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.5070927639953682,-0.7408297756423081,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,0.048448270003371485,-0.5849653839789466
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.4708722256928741,-0.33430188714090914,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.5070927639953682,-0.18214912912816664
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.2916436863030065,0.04784183844645584,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.4708722256928741,-0.0848025792538738
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.47382591034913624,0.3211771622399444,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.2916436863030065,-0.33081742206279763
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.5731376756854247,0.469175056866626,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.47382591034913624,-0.2744069192897793
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.6972786892958991,0.5104822351431133,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.5731376756854247,-0.2913083628250084
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.6436105004796471,0.4372435615283041,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.6972786892958991,-0.170272390987557
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.48200735545895823,0.254113019148432,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.6436105004796471,-0.09680030888415557
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.47445585548379,7.695077920399918e-05,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.48200735545895823,-0.20166434469763625
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.3138668959910921,-0.39372020081075365,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.47445585548379,-0.0974906720899319
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.15144822033964767,-0.843106595297384,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.3138668959910921,-0.09624517146095385
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.1217728381250116,-0.9690534746354842,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.15144822033964767,-0.18660446280668186
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.5888131154054259,-0.9997599135688848,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.1217728381250116,-0.5247222978419026
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.21623324176039616,-0.9993043649559995,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.5888131154054259,0.04681303078343807
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.6992364855857576,-0.9999076590649557,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.21623324176039616,-0.5355884011864277
-1.0,0.2727272727272727,0.3999999999999999,1.0,-0.7925023459575036,-1.0,-0.33333333333333337,0.28021978021978033,0.7333333333333335,1.0,-1.0,1.0000000000000004,0.5,0.45999999999999996,0.8421052631578946,1.0,0.9999999999999998,1.0,-0.4042553191489362,-0.72,-0.15151515151515138,-1.0,-0.3513513513513544,0.9999999999999999,1.0,-0.16991643454038985,-0.5,-0.6992364855857576,-0.2702914293543141
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.7905236386258309,-1.0,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.7925023459575036,-0.20545778375618026
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.7900792789872781,-1.0,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.7905236386258309,-0.2065022249979088
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.7912320001672885,-1.0,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.7900792789872781,-0.2075893691183453
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.7986371228497569,-1.0,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.7912320001672885,-0.21184542269622358
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.7982920906598218,-1.0,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.7986371228497569,-0.2065698378891961
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.7962820167654279,-1.0,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.7982920906598218,-0.20543643231682646
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.14502068886199515,-1.0,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.7962820167654279,0.23651345229643667
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.13994453346158786,-0.96527980842334,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.14502068886199515,-0.2033493291199821
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.3470135111468923,-0.7494113265390925,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.13994453346158786,-0.3477580099035086
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.5571825507811583,-0.45527466811128914,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.3470135111468923,-0.34986824382631987
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.5874800364897679,0.09705340076273616,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.5571825507811583,-0.22742841485134885
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.604548674370643,0.38761338697315684,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.5874800364897679,-0.21842344530383942
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.6215258264435809,0.5222218460184129,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.604548674370643,-0.21836117027239058
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.5840009619079236,0.5649510746945825,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.6215258264435809,-0.1812612651083669
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.5625985106110467,0.49999846098441636,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.5840009619079236,-0.1922359049362742
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.6651723984703573,0.3191087252949525,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.5625985106110467,-0.27662746898258567
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.3818042569653375,0.03748118553448476,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.6651723984703573,-0.013914021312294578
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.2222190274797231,-0.3448780022346506,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.3818042569653375,-0.09817391814925686
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.06918156796219288,-0.775783897587747,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.2222190274797231,-0.10263103111438429
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.04571937904661383,-0.9765577146234182,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.06918156796219288,-0.19083382708536817
-1.0,0.2727272727272727,0.46666666666666656,1.0,0.24422528510898567,-0.9993905498287076,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.04571937904661383,-0.009437336194425522
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.027474495063687265,-0.9994767347014156,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,0.24422528510898567,-0.391752650692231
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.11921907714344704,-0.9999753757506549,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.027474495063687265,-0.2692558845456495
-1.0,0.2727272727272727,0.46666666666666656,1.0,-0.1678137244395188,-1.0,0.0,0.2857142857142858,0.7333333333333335,0.9393939393939393,-1.0,1.0000000000000004,0.75,0.6200000000000001,0.7894736842105262,0.9534883720930232,0.9473684210526314,0.9500000000000002,0.02127659574468077,-0.88,-0.15151515151515138,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.09749303621169902,-0.11111111111111116,-0.11921907714344704,-0.23988342114112737
-1.0,0.2727272727272727,0.5333333333333334,1.0,-0.18542604940756413,-1.0,0.33333333333333326,0.2912087912087913,0.7333333333333335,0.8787878787878788,-1.0,1.0000000000000004,0.75,0.76,0.8421052631578946,0.9069767441860463,0.894736842105263,0.9500000000000002,0.06382978723404253,-0.9,-0.09090909090909083,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.08077994428969348,-0.05555555555555558,-0.1678137244395188,-0.21879353691930706
-1.0,0.2727272727272727,0.5333333333333334,1.0,0.30258538893230846,-0.9986148859743353,0.33333333333333326,0.2912087912087913,0.7333333333333335,0.8787878787878788,-1.0,1.0000000000000004,0.75,0.76,0.8421052631578946,0.9069767441860463,0.894736842105263,0.9500000000000002,0.06382978723404253,-0.9,-0.09090909090909083,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.08077994428969348,-0.05555555555555558,-0.18542604940756413,0.12538810689242325
-1.0,0.2727272727272727,0.5333333333333334,1.0,0.552919312131279,-0.9977899736212729,0.33333333333333326,0.2912087912087913,0.7333333333333335,0.8787878787878788,-1.0,1.0000000000000004,0.75,0.76,0.8421052631578946,0.9069767441860463,0.894736842105263,0.9500000000000002,0.06382978723404253,-0.9,-0.09090909090909083,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.08077994428969348,-0.05555555555555558,0.30258538893230846,-0.03640064552518302
-1.0,0.2727272727272727,0.5333333333333334,1.0,0.6205351658376304,-0.9976976326862286,0.33333333333333326,0.2912087912087913,0.7333333333333335,0.8787878787878788,-1.0,1.0000000000000004,0.75,0.76,0.8421052631578946,0.9069767441860463,0.894736842105263,0.9500000000000002,0.06382978723404253,-0.9,-0.09090909090909083,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.08077994428969348,-0.05555555555555558,0.552919312131279,-0.16077811762152044
-1.0,0.2727272727272727,0.5333333333333334,1.0,0.5288663862844476,-0.9980854646134146,0.33333333333333326,0.2912087912087913,0.7333333333333335,0.8787878787878788,-1.0,1.0000000000000004,0.75,0.76,0.8421052631578946,0.9069767441860463,0.894736842105263,0.9500000000000002,0.06382978723404253,-0.9,-0.09090909090909083,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.08077994428969348,-0.05555555555555558,0.6205351658376304,-0.26920428523387746
-1.0,0.2727272727272727,0.5333333333333334,1.0,0.3128736215049155,-0.9985902617249902,0.33333333333333326,0.2912087912087913,0.7333333333333335,0.8787878787878788,-1.0,1.0000000000000004,0.75,0.76,0.8421052631578946,0.9069767441860463,0.894736842105263,0.9500000000000002,0.06382978723404253,-0.9,-0.09090909090909083,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.08077994428969348,-0.05555555555555558,0.5288663862844476,-0.35383249439969455
-1.0,0.2727272727272727,0.5333333333333334,1.0,-0.35214978579251544,-0.9999507515013097,0.33333333333333326,0.2912087912087913,0.7333333333333335,0.8787878787878788,-1.0,1.0000000000000004,0.75,0.76,0.8421052631578946,0.9069767441860463,0.894736842105263,0.9500000000000002,0.06382978723404253,-0.9,-0.09090909090909083,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.08077994428969348,-0.05555555555555558,0.3128736215049155,-0.6594908037571412
-1.0,0.2727272727272727,0.5333333333333334,1.0,-0.6112349799907468,-0.9636361397795514,0.33333333333333326,0.2912087912087913,0.7333333333333335,0.8787878787878788,-1.0,1.0000000000000004,0.75,0.76,0.8421052631578946,0.9069767441860463,0.894736842105263,0.9500000000000002,0.06382978723404253,-0.9,-0.09090909090909083,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.08077994428969348,-0.05555555555555558,-0.35214978579251544,-0.38316581349873535
-1.0,0.2727272727272727,0.5333333333333334,1.0,-0.8115078690864227,-0.8451319398060224,0.33333333333333326,0.2912087912087913,0.7333333333333335,0.8787878787878788,-1.0,1.0000000000000004,0.75,0.76,0.8421052631578946,0.9069767441860463,0.894736842105263,0.9500000000000002,0.06382978723404253,-0.9,-0.09090909090909083,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.08077994428969348,-0.05555555555555558,-0.6112349799907468,-0.34313186471016255
-1.0,0.2727272727272727,0.5333333333333334,1.0,-0.836198581708589,-0.5321023260681537,0.33333333333333326,0.2912087912087913,0.7333333333333335,0.8787878787878788,-1.0,1.0000000000000004,0.75,0.76,0.8421052631578946,0.9069767441860463,0.894736842105263,0.9500000000000002,0.06382978723404253,-0.9,-0.09090909090909083,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.08077994428969348,-0.05555555555555558,-0.8115078690864227,-0.2236118450668384
-1.0,0.2727272727272727,0.5333333333333334,1.0,-0.8136800035548771,0.1369754650135584,0.33333333333333326,0.2912087912087913,0.7333333333333335,0.8787878787878788,-1.0,1.0000000000000004,0.75,0.76,0.8421052631578946,0.9069767441860463,0.894736842105263,0.9500000000000002,0.06382978723404253,-0.9,-0.09090909090909083,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.08077994428969348,-0.05555555555555558,-0.836198581708589,-0.19147614955259784
-1.0,0.2727272727272727,0.5333333333333334,1.0,-0.7264234538244989,0.406931110584426,0.33333333333333326,0.2912087912087913,0.7333333333333335,0.8787878787878788,-1.0,1.0000000000000004,0.75,0.76,0.8421052631578946,0.9069767441860463,0.894736842105263,0.9500000000000002,0.06382978723404253,-0.9,-0.09090909090909083,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.08077994428969348,-0.05555555555555558,-0.8136800035548771,-0.14740855801274985
-1.0,0.2727272727272727,0.5333333333333334,1.0,-0.6581358328998648,0.4055644647457701,0.33333333333333326,0.2912087912087913,0.7333333333333335,0.8787878787878788,-1.0,1.0000000000000004,0.75,0.76,0.8421052631578946,0.9069767441860463,0.894736842105263,0.9500000000000002,0.06382978723404253,-0.9,-0.09090909090909083,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.08077994428969348,-0.05555555555555558,-0.7264234538244989,-0.16032084096202412
-1.0,0.2727272727272727,0.5333333333333334,1.0,0.32593779487836305,0.4942733230116696,0.33333333333333326,0.2912087912087913,0.7333333333333335,0.8787878787878788,-1.0,1.0000000000000004,0.75,0.76,0.8421052631578946,0.9069767441860463,0.894736842105263,0.9500000000000002,0.06382978723404253,-0.9,-0.09090909090909083,-1.0,-0.5135135135135158,0.9428571428571427,1.0,-0.08077994428969348,-0.05555555555555558,-0.6581358328998648,0.4630611202744376
